"shortname","category","page_count","file_count","url_count"
"biol210-00-w20",114,0,29,2
"biol240-00-w20",114,25,65,29
"biol241-00-w20",114,1,31,27
"biol248-00-w20",114,0,72,7
"biol310-00-w20",114,0,70,43
"biol332-00-w20",114,0,21,0
"biol333-01-w20",114,0,0,0
"biol333-02-w20",114,0,0,0
"BIOL333-w20 (Jaramillo)",114,0,0,0
"biol355-00-w20",114,0,16,17
"biol368-00-w20",114,2,44,0
"biol372-00-w20",114,0,104,6
"biol394-11-w20",114,0,0,0
"biol394-12-w20",114,0,0,0
"biol399-00-w20",114,0,0,0
"biol399-01-w20",114,0,0,0
"biol399-02-w20",114,0,0,0
"biol399-03-w20",114,0,0,0
"biol399-04-w20",114,0,0,0
"biol399-05-w20",114,0,0,0
"biol399-06-w20",114,0,0,0
"biol399-07-w20",114,0,0,0
"biol399-08-w20",114,0,0,0
"biol400-01-w20",114,0,0,0
"biol400-02-w20",114,0,0,0
"BIOL400-w20 (Wolff)",114,1,1,0
"cams110-00-w20",114,0,12,1
"cams111-01-w20",114,8,60,36
"cams111-02-w20",114,2,8,10
"cams177-00-w20",114,0,41,1
"cams214-00-w20",114,1,36,10
"cams265-00-w20",114,1,16,23
"cams273-00-w20",114,0,0,0
"cams291-11-w20",114,0,0,0
"cams291-12-w20",114,0,0,0
"cams330-00-w20",114,0,3,1
"cams371-00-w20",114,10,7,13
"CAMS400-00-w19",114,1,3,4
"ccst208-00-w20",114,2,0,0
"ccst270-00-w20",114,2,4,1
"ccst275-00-w20",114,50,56,73
"ccst398-02-w20",114,0,1,0
"CGSC391-11-w20",114,0,0,0
"CGSC392-11-w20",114,0,0,0
"CGSC392-12-w20",114,0,0,0
"chem113-52-w20",114,0,5,0
"chem123-52-w20",114,0,111,1
"chem123-54-w20",114,3,37,10
"chem123-59-w20",114,0,0,0
"chem123l-52-w20",114,0,5,4
"chem233-54-w20",114,0,0,0
"chem233-59-w20",114,28,37,0
"chem234-52-w20",114,0,0,0
"chem234-57-w20",114,0,1,0
"chem234-w20",114,0,1,0
"chem302-01-w20",114,0,0,0
"chem302-02-w20",114,0,0,0
"chem302-03-w20",114,0,0,0
"chem302-04-w20",114,0,0,0
"CHEM302-w20 (Ferrett)",114,0,7,0
"CHEM302-w20 (Hollingsworth)",114,0,0,0
"chem306-01-w20",114,0,0,0
"chem306-02-w20",114,0,0,0
"CHEM306-w20 (Whited)",114,0,32,3
"chem330-00-w20",114,0,6,1
"chem331-00-w20",114,0,14,1
"chem344-00-w20",114,0,18,5
"chem400-02-w20",114,0,0,0
"chem400-03-w20",114,0,0,0
"chem400-04-w20",114,0,0,0
"CHEM400-w20 (Drew)",114,0,0,0
"CHEM400-w20 (Gross)",114,0,0,0
"chin102-01-w20",114,1,4,8
"chin205-01-w20",114,0,0,0
"chin205-02-w20",114,0,0,0
"CHIN205-w20 (Guo)",114,0,0,0
"CHIN205-w20 (Yang)",114,2,14,10
"chin360-00-w20",114,0,17,0
"clas112-00-w20",114,22,31,5
"clas124-00-w20",114,0,59,8
"cs111-01-w20",114,0,0,5
"cs111-02-w20",114,53,5,5
"cs111-03-w20",114,0,5,2
"cs201-01-w20",114,20,4,6
"cs201-02-w20",114,4,82,12
"CS201-w20 (Rafferty)",114,1,47,4
"cs208-00-w20",114,0,1,5
"cs232-00-w20",114,15,8,14
"cs252-00-w20",114,1,86,0
"cs254-00-w20",114,0,0,0
"cs257-00-w20",114,19,3,2
"cs298-00-w20",114,0,0,0
"cs312-00-w20",114,0,0,0
"cs330-00-w20",114,0,28,3
"cs344-00-w20",114,8,2,5
"cs399-01-w20",114,0,0,0
"cs399-02-w20",114,0,0,0
"cs399-03-w20",114,0,0,0
"cs399-06-w20",114,4,0,3
"CS399-w20 (Narayan)",114,0,0,0
"cs400-01-w20",114,0,0,0
"cs400-02-w20",114,0,0,0
"cs400-03-w20",114,0,4,2
"cs400-04-w20",114,0,4,2
"cs400-05-w20",114,0,4,2
"CS400-w20 (Oesper)",114,0,0,0
"CS400-w20 (Rafferty)",114,0,0,0
"danc107-00-w20",114,0,0,0
"danc148-00-w20",114,0,0,0
"danc150-00-w20",114,0,0,0
"danc205-00-w20",114,0,0,0
"danc208-00-w20",114,0,0,0
"danc210-00-w20",114,0,0,0
"danc253-00-w20",114,0,0,0
"danc268-00-w20",114,21,13,131
"danc300-00-w20",114,0,0,0
"danc350-00-w20",114,0,0,0
"dance400-00-w20",114,0,0,0
"dgah110-00-w20",114,0,3,5
"econ110-01-w20",114,0,38,0
"econ110-02-w20",114,22,66,13
"econ111-01-w20",114,0,19,5
"econ111-02-w20",114,0,27,7
"econ111-03-w20",114,0,8,30
"econ201-00-w20",114,0,6,0
"econ233-00-w20",114,0,0,0
"econ257-00-w20",114,0,48,1
"econ263-00-w20",114,0,20,0
"econ264-00-w20",114,0,13,12
"econ291-11-w20",114,0,0,0
"ECON292-11-w20",114,0,0,0
"econ330-00-w20",114,0,0,0
"econ331-00-w20",114,0,4,0
"econ398-01-w20",114,0,1,0
"econ398-02-w20",114,0,0,0
"econ398-03-w20",114,0,0,0
"econ400-01-w20",114,0,0,0
"econ400-02-w20",114,0,0,0
"econ400-03-w20",114,0,0,0
"educ110-00-w20",114,2,34,8
"educ262-00-w20",114,5,48,14
"engl109-00-w20",114,0,3,0
"engl112-00-w20",114,0,41,1
"engl118-00-w20",114,1,16,13
"engl136-00-w20",114,0,0,0
"engl160-00-w20",114,0,0,0
"engl202-00-w20",114,11,8,1
"engl215-00-w20",114,0,11,0
"engl220-01-w20",114,0,15,3
"engl220-02-w20",114,0,12,3
"ENGL220-w20 (McKinsey)",114,0,0,0
"engl222-00-w20",114,22,27,19
"engl238-00-w20",114,0,0,0
"engl248-00-w20",114,0,5,0
"engl265-00-w20",114,2,14,37
"engl270-00-w20",114,0,0,0
"engl271-00-w20",114,0,0,0
"engl279-07-w20",114,0,1,0
"engl281-07-w20",114,0,45,7
"engl282-07-w20",114,0,0,0
"ENGL292-07-w20",114,0,0,0
"engl319-00-w20",114,0,45,0
"engl352-00-w20",114,0,0,0
"engl400-00-w20",114,0,0,0
"ENTS244-00-w20",114,0,0,0
"ENTS254-00-w20",114,0,0,0
"ents310-00-w20",114,18,13,6
"eust249-00-w20",114,0,38,32
"eust398-00-w20",114,0,10,18
"fren102-01-w20",114,0,0,0
"fren102-02-w20",114,0,0,0
"fren102-03-w20",114,45,111,69
"fren204-00-w20",114,19,41,14
"fren206-00-w20",114,0,1,5
"fren210-00-w20",114,0,1,0
"fren239-00-w20",114,41,27,25
"fren340-00-w20",114,0,17,0
"fren341-00-w20",114,3,8,0
"French 102-W20 (Lac)",114,45,113,84
"geol130-54-w20",114,0,11,0
"geol245-53-w20",114,0,0,0
"GEOL245-w20 (North)",114,15,51,21
"GEOL245-w20 (Savina)",114,14,32,10
"geol250-54-w20",114,0,54,5
"geol285-07-w20",114,0,0,0
"geol286-07-w20",114,0,0,0
"geol287-07-w20",114,0,0,0
"geol288-07-w20",114,0,0,0
"geol289-07-w20",114,0,0,0
"GEOL289-w20 (Cowan)",114,0,0,0
"GEOL289-w20 (Davidson)",114,0,0,0
"geol315-52-w20",114,0,19,0
"geol400-00-w20",114,0,0,0
"germ102-01-w20",114,0,0,0
"germ102-02-w20",114,0,0,0
"GERM102-w20 (Kost)",114,4,30,2
"GERM102-w20 (Meyer)",114,0,0,0
"germ152-00-w20",114,0,0,0
"germ267-00-w20",114,4,39,27
"grk101-00-w20",114,0,7,7
"grk204-00-w20",114,2,2,1
"grk285-00-w20",114,0,2,0
"Happy Hour w20",114,0,28,19
"hebr204-00-w20",114,0,18,2
"hist123-00-w20",114,0,51,0
"hist138-00-w20",114,6,45,6
"hist152-00-w20",114,7,47,0
"hist165-00-w20",114,0,34,0
"hist200-00-w20",114,0,3,0
"hist214-00-w20",114,8,8,4
"hist242-00-w20",114,0,12,0
"hist270-00-w20",114,0,63,6
"hist291-11-w20",114,0,0,0
"hist298-00-w20",114,32,1,1
"hist306-00-w20",114,0,0,0
"hist346-00-w20",114,1,13,5
"hist398-01-w20",114,0,0,0
"hist398-02-w20",114,0,0,0
"idsc103-01-w20",114,0,19,10
"idsc103-02-w20",114,0,19,10
"IDSC103-03-w20",114,0,0,0
"IDSC103-w20 (Montero)",114,0,19,10
"IDSC103-w20 (Willis)",114,0,0,0
"idsc198-01-w20",114,0,0,0
"idsc198-02-w20",114,0,0,0
"IDSC198-w20 (Hollingsworth)",114,0,0,0
"idsc202-00-w20",114,0,19,0
"idsc251-01-w20",114,0,0,0
"idsc251-02-w20",114,0,0,0
"IDSC251-w20 (Cooper)",114,0,0,0
"IDSC251-w20 (Rubenstein)",114,0,0,0
"idsc280-00-w20",114,0,0,0
"idsc289-00-w20",114,0,0,0
"idsc298-00-w20",114,0,0,0
"japn102-01-w20",114,0,0,0
"japn102-02-w20",114,0,0,0
"JAPN102-w20 (Kaga)",114,2,76,2
"japn205-01-w20",114,4,168,45
"japn353-00-w20",114,0,40,3
"latn102-00-w20",114,3,4,2
"latn233-00-w20",114,0,12,0
"latn291-11-w20",114,0,0,0
"lcst245-00-w20",114,5,1,8
"ling110-00-w20",114,1,56,6
"ling115-00-w20",114,0,32,1
"ling216-00-w20",114,0,66,4
"ling275-00-w20",114,1,60,31
"ling375-00-w20",114,0,17,2
"ltam400-00-w20",114,0,0,0
"math111-01-w20",114,0,0,0
"math120-01-w20",114,0,0,0
"math120-02-w20",114,2,16,5
"math120-03-w20",114,1,16,3
"math206-00-w20",114,0,0,0
"math210-01-w20",114,0,24,1
"math210-02-w20",114,0,2,1
"math211-00-w20",114,0,19,1
"math215-01-w20",114,2,0,0
"math215-02-w20",114,2,0,19
"math215-03-w20",114,14,18,1
"math232-01-w20",114,0,0,0
"math232-02-w20",114,0,2,0
"math236-00-w20",114,0,0,1
"math241-00-w20",114,0,0,0
"math241-02-w20",114,0,0,0
"math245-00-w20",114,0,0,0
"math265-00-w20",114,0,0,0
"math275-00-w20",114,0,0,0
"math280-00-w20",114,0,16,1
"math285-00-w20",114,0,0,0
"math297-00-w20",114,0,0,0
"math331-00-w20",114,0,4,0
"math333-00-w20",114,0,0,0
"math342-00-w20",114,0,26,3
"math354-00-w20",114,0,12,2
"math400-01-w20",114,0,0,0
"math400-02-w20",114,0,0,0
"math400-03-w20",114,0,0,0
"math400-04-w20",114,0,3,0
"math400-05-w20",114,0,0,0
"math400-06-w20",114,0,0,0
"math400-08-w20",114,0,0,0
"math400-09-w20",114,0,0,0
"math400-10-w20",114,0,0,0
"math400-11-w20",114,0,0,0
"math400-12-w20",114,0,0,0
"math400-13-w20",114,0,0,0
"math400-14-w20",114,0,0,0
"MEST290-11-w20",114,0,0,0
"musc104-00-w20",114,0,3,0
"musc108-00-w20",114,0,15,2
"musc126-00-w20",114,0,35,45
"musc150-00-w20",114,0,0,0
"musc150-01-w20",114,0,0,0
"musc150-02-w20",114,0,0,0
"musc150-03-w20",114,0,0,0
"musc150-04-w20",114,0,0,0
"musc150j-00-w20",114,0,0,0
"musc150j-01-w20",114,0,0,0
"musc150j-02-w20",114,0,0,0
"musc150j-03-w20",114,0,0,0
"musc150j-04-w20",114,0,0,0
"MUSC151-00-w20",114,0,0,0
"musc151-02-w20",114,0,0,0
"musc151-04-w20",114,0,0,0
"musc151-05-w20",114,0,0,0
"musc151-06-w20",114,0,0,0
"MUSC151J-00-w20",114,0,0,0
"musc151j-02-w20",114,0,0,0
"musc151j-04-w20",114,0,0,0
"musc151j-05-w20",114,0,0,0
"musc151j-06-w20",114,0,0,0
"musc152-00-w20",114,0,0,0
"musc152j-00-w20",114,0,0,0
"musc153j-00-w20",114,0,0,0
"MUSC155-00-w20",114,0,0,0
"musc155-02-w20",114,0,0,0
"musc155-03-w20",114,0,0,0
"MUSC155J-00-w20",114,0,0,0
"musc155j-02-w20",114,0,0,0
"musc155j-03-w20",114,0,0,0
"MUSC156-00-w20",114,0,0,0
"musc156-02-w20",114,0,0,0
"musc156-03-w20",114,0,0,0
"MUSC156J-00-w20",114,0,0,0
"musc156j-02-w20",114,0,0,0
"musc156j-03-w20",114,0,0,0
"musc157-00-w20",114,0,0,0
"musc157-01-w20",114,0,0,0
"musc157j-00-w20",114,0,0,0
"musc157j-01-w20",114,0,0,0
"musc158-00-w20",114,0,0,0
"musc158j-00-w20",114,0,0,0
"musc159-00-w20",114,0,0,0
"musc159j-00-w20",114,0,0,0
"musc160-01-w20",114,0,0,0
"musc160-02-w20",114,0,0,0
"MUSC160-w20 (Klemp)",114,0,0,0
"musc160j-01-w20",114,0,0,0
"musc160j-02-w20",114,0,0,0
"MUSC160J-w20 (Klemp)",114,0,0,0
"musc161-00-w20",114,0,0,0
"musc161j-00-w20",114,0,0,0
"musc162-00-w20",114,0,0,0
"musc162j-00-w20",114,0,0,0
"musc163-00-w20",114,0,0,0
"musc163j-00-w20",114,0,0,0
"musc164-00-w20",114,0,0,0
"musc164j-00-w20",114,0,0,0
"musc165-00-w20",114,0,0,0
"musc165j-00-w20",114,0,0,0
"musc166-01-w20",114,0,0,0
"musc166-02-w20",114,0,0,0
"MUSC166-w20 (Rodman)",114,0,0,0
"musc166j-01-w20",114,0,0,0
"musc166j-02-w20",114,0,0,0
"MUSC166J-w20 (Rodman)",114,0,0,0
"musc167-00-w20",114,0,0,0
"musc167j-00-w20",114,0,0,0
"musc168-00-w20",114,0,0,0
"musc168j-00-w20",114,0,0,0
"musc169-00-w20",114,0,0,0
"musc169j-00-w20",114,0,0,0
"musc170-00-w20",114,0,0,0
"musc170j-00-w20",114,0,0,0
"musc171-00-w20",114,0,0,0
"musc171j-00-w20",114,0,0,0
"musc172-00-w20",114,0,0,0
"musc172j-00-w20",114,0,0,0
"musc174-00-w20",114,0,0,0
"musc174j-00-w20",114,0,0,0
"musc175-00-w20",114,0,0,0
"musc175j-00-w20",114,0,0,0
"musc176-00-w20",114,0,0,0
"musc176j-00-w20",114,0,0,0
"musc177-00-w20",114,0,0,0
"musc177j-00-w20",114,0,0,0
"musc178-00-w20",114,0,0,0
"musc178j-00-w20",114,0,0,0
"musc179-00-w20",114,0,0,0
"musc179j-00-w20",114,0,0,0
"musc180-00-w20",114,0,0,0
"musc180j-00-w20",114,0,0,0
"musc181-00-w20",114,0,0,0
"musc181j-00-w20",114,0,0,0
"musc182-00-w20",114,0,0,0
"musc182j-00-w20",114,0,0,0
"musc183-00-w20",114,0,0,0
"musc183j-00-w20",114,0,0,0
"musc184-00-w20",114,0,0,0
"musc184j-00-w20",114,0,0,0
"musc185-00-w20",114,0,7,0
"musc186-00-w20",114,0,2,1
"musc187-00-w20",114,0,0,0
"musc188-00-w20",114,0,0,0
"musc189-00-w20",114,0,1,8
"musc190-00-w20",114,0,0,0
"musc192-00-w20",114,0,0,0
"musc194-00-w20",114,0,0,0
"musc195-00-w20",114,0,0,0
"musc195-01-w20",114,0,0,0
"musc196-00-w20",114,0,0,0
"musc197-00-w20",114,0,0,0
"musc204-00-w20",114,0,0,0
"musc218-00-w20",114,0,25,0
"musc219-00-w20",114,0,22,12
"musc247-01-w20",114,0,0,0
"musc247-02-w20",114,0,0,0
"MUSC247-w20 (Russell)",114,5,140,148
"musc250-00-w20",114,0,0,0
"musc250-01-w20",114,0,0,0
"musc250-02-w20",114,0,0,0
"musc250-03-w20",114,0,0,0
"musc250-04-w20",114,0,0,0
"musc250j-00-w20",114,0,0,0
"musc250j-01-w20",114,0,0,0
"musc250j-02-w20",114,0,0,0
"musc250j-03-w20",114,0,0,0
"musc250j-04-w20",114,0,0,0
"MUSC251-00-w20",114,0,0,0
"musc251-02-w20",114,0,0,0
"musc251-04-w20",114,0,0,0
"musc251-05-w20",114,0,0,0
"musc251-06-w20",114,0,0,0
"MUSC251J-00-w20",114,0,0,0
"musc251j-02-w20",114,0,0,0
"musc251j-04-w20",114,0,0,0
"musc251j-05-w20",114,0,0,0
"musc251j-06-w20",114,0,0,0
"musc252-00-w20",114,0,0,0
"musc252j-00-w20",114,0,0,0
"musc253j-00-w20",114,0,0,0
"MUSC255-00-w20",114,0,0,0
"musc255-02-w20",114,0,0,0
"musc255-03-w20",114,0,0,0
"MUSC255J-00-w20",114,0,0,0
"musc255j-02-w20",114,0,0,0
"musc255j-03-w20",114,0,0,0
"MUSC256-00-w20",114,0,0,0
"musc256-02-w20",114,0,0,0
"musc256-03-w20",114,0,0,0
"MUSC256J-00-w20",114,0,0,0
"musc256j-02-w20",114,0,0,0
"musc256j-03-w20",114,0,0,0
"musc257-00-w20",114,0,0,0
"musc257-01-w20",114,0,0,0
"musc257j-00-w20",114,0,0,0
"musc257j-01-w20",114,0,0,0
"musc258-00-w20",114,0,0,0
"musc258j-00-w20",114,0,0,0
"musc259-00-w20",114,0,0,0
"musc259j-00-w20",114,0,0,0
"musc260-01-w20",114,0,0,0
"musc260-02-w20",114,0,0,0
"MUSC260-w20 (Klemp)",114,0,0,0
"musc260j-01-w20",114,0,0,0
"musc260j-02-w20",114,0,0,0
"MUSC260J-w20 (Klemp)",114,0,0,0
"musc261-00-w20",114,0,0,0
"musc261j-00-w20",114,0,0,0
"musc262-00-w20",114,0,0,0
"musc262j-00-w20",114,0,0,0
"musc263-00-w20",114,0,0,0
"musc263j-00-w20",114,0,0,0
"musc264-00-w20",114,0,0,0
"musc264j-00-w20",114,0,0,0
"musc265-00-w20",114,0,0,0
"musc265j-00-w20",114,0,0,0
"musc266-01-w20",114,0,0,0
"musc266-02-w20",114,0,0,0
"MUSC266-w20 (Rodman)",114,0,0,0
"musc266j-01-w20",114,0,0,0
"musc266j-02-w20",114,0,0,0
"MUSC266J-w20 (Rodman)",114,0,0,0
"musc267-00-w20",114,0,0,0
"musc267j-00-w20",114,0,0,0
"musc268-00-w20",114,0,0,0
"musc268j-00-w20",114,0,0,0
"musc269-00-w20",114,0,0,0
"musc269j-00-w20",114,0,0,0
"musc270-00-w20",114,0,0,0
"musc270j-00-w20",114,0,0,0
"musc271-00-w20",114,0,0,0
"musc271j-00-w20",114,0,0,0
"musc272-00-w20",114,0,0,0
"musc272j-00-w20",114,0,0,0
"musc274-00-w20",114,0,0,0
"musc274j-00-w20",114,0,0,0
"musc275-00-w20",114,0,0,0
"musc275j-00-w20",114,0,0,0
"musc276-00-w20",114,0,0,0
"musc276j-00-w20",114,0,0,0
"musc277-00-w20",114,0,0,0
"musc277j-00-w20",114,0,0,0
"musc278-00-w20",114,0,0,0
"musc278j-00-w20",114,0,0,0
"musc279-00-w20",114,0,0,0
"musc279j-00-w20",114,0,0,0
"musc280-00-w20",114,0,0,0
"musc280j-00-w20",114,0,0,0
"musc281-00-w20",114,0,0,0
"musc281j-00-w20",114,0,0,0
"musc282-00-w20",114,0,0,0
"musc282j-00-w20",114,0,0,0
"musc283-00-w20",114,0,0,0
"musc283j-00-w20",114,0,0,0
"musc284-00-w20",114,0,0,0
"musc284j-00-w20",114,0,0,0
"MUSC299-00-w20",114,0,0,0
"musc342-00-w20",114,0,13,20
"pe101-00-w20",114,0,0,0
"pe102-00-w20",114,0,0,1
"pe103-00-w20",114,0,0,0
"pe104-00-w20",114,0,0,0
"pe105-00-w20",114,0,0,0
"pe106-00-w20",114,0,1,4
"pe107-00-w20",114,0,0,0
"pe108-00-w20",114,0,0,0
"pe111-00-w20",114,0,0,0
"pe116-00-w20",114,0,0,0
"pe118-00-w20",114,0,0,0
"pe121-00-w20",114,0,0,0
"pe123-00-w20",114,0,0,0
"pe125-00-w20",114,0,1,0
"pe126-00-w20",114,0,0,0
"pe131-01-w20",114,0,0,0
"pe131-02-w20",114,0,0,0
"PE131-w20 (Larson)",114,0,0,0
"PE131-w20 (Staff)",114,0,0,0
"pe133-00-w20",114,0,1,0
"pe134-00-w20",114,0,1,0
"pe140-00-w20",114,0,0,0
"pe142-00-w20",114,0,0,0
"PE145-00-w20",114,0,0,0
"pe148-00-w20",114,0,0,0
"pe150-00-w20",114,0,0,0
"pe151-00-w20",114,0,0,0
"pe152-00-w20",114,0,1,0
"pe158-01-w20",114,0,0,0
"pe158-02-w20",114,0,0,0
"pe158-03-w20",114,0,0,0
"PE158-w20 (Erickson)",114,0,0,0
"PE158-w20 (Staff)",114,0,0,0
"pe164-00-w20",114,0,0,0
"pe167-01-w20",114,4,1,1
"pe167-02-w20",114,0,0,0
"PE167-w20 (Larson)",114,0,0,0
"PE167-w20 (Staff)",114,0,0,0
"pe168-00-w20",114,0,0,0
"pe171-00-w20",114,0,0,0
"pe172-00-w20",114,0,0,0
"pe173-00-w20",114,0,0,0
"pe174-07-w20",114,0,0,0
"pe175-00-w20",114,0,1,0
"PE176-00-w20",114,0,0,0
"pe178-00-w20",114,0,0,0
"pe190-02-w20",114,0,0,0
"pe194-00-w20",114,0,0,0
"pe197-00-w20",114,0,0,0
"pe198-00-w20",114,0,0,0
"pe211-00-w20",114,0,0,0
"pe212-00-w20",114,0,0,0
"pe214-00-w20",114,0,0,0
"pe231-00-w20",114,0,0,0
"pe232-00-w20",114,0,0,0
"pe245-00-w20",114,0,0,0
"pe263-00-w20",114,0,0,0
"pe265-00-w20",114,0,0,0
"pe272-00-w20",114,0,0,0
"pe273-00-w20",114,0,0,0
"pe286-00-w20",114,0,0,0
"pe287-00-w20",114,0,0,0
"PE290-00-w20",114,0,0,0
"PE290-07-w20",114,0,3,0
"pe316-00-w20",114,0,0,0
"pe332-00-w20",114,0,24,6
"pe338-07-w20",114,13,76,20
"pe340-07-w20",114,0,7,2
"pe350-00-w20",114,0,0,0
"phil115-00-w20",114,0,51,19
"phil210-00-w20",114,0,40,4
"phil213-00-w20",114,0,0,0
"phil226-00-w20",114,0,12,1
"phil228-00-w20",114,0,47,8
"phil289-00-w20",114,0,0,0
"phil399-00-w20",114,0,0,0
"phys143-52-w20",114,0,43,0
"phys144-54-w20",114,0,0,0
"phys144-57-w20",114,0,0,0
"PHYS144-w20 (Pattanayak)",114,0,0,0
"PHYS144-w20 (Terrien)",114,2,71,10
"phys165-52-w20",114,0,48,3
"phys165-59-w20",114,0,48,3
"PHYS165-w20 (Baylor)",114,9,13,26
"PHYS165-w20 (Costanzi)",114,0,0,0
"PHYS165-w20 (West)",114,0,0,0
"phys231-00-w20",114,0,0,0
"phys333-00-w20",114,15,40,7
"phys335-00-w20",114,0,0,0
"phys343-54-w20",114,0,57,4
"phys400-01-w20",114,0,0,0
"phys400-02-w20",114,0,1,0
"phys400-03-w20",114,0,0,0
"phys400-04-w20",114,0,0,0
"phys400-05-w20",114,0,0,0
"phys400-06-w20",114,0,0,0
"phys400-08-w20",114,0,0,0
"phys400-10-w20",114,0,0,0
"posc120-00-w20",114,0,22,1
"posc122-00-w20",114,0,33,12
"posc160-00-w20",114,0,0,0
"posc170-00-w20",114,0,7,1
"posc212-00-w20",114,16,22,8
"posc230-00-w20",114,0,0,0
"posc238-07-w20",114,0,1,0
"posc239-00-w20",114,0,10,1
"posc241-00-w20",114,7,20,28
"posc242-00-w20",114,0,1,1
"posc259-00-w20",114,0,0,0
"posc265-00-w20",114,1,1,2
"POSC270-00-w20",114,0,0,0
"posc315-00-w20",114,0,1,0
"posc331-00-w20",114,0,1,0
"posc345-00-w20",114,0,0,0
"POSC350-00-w20",114,0,0,0
"posc378-07-w20",114,0,0,0
"posc379-07-w20",114,0,0,0
"POSC392-07-w20",114,0,0,0
"posc400-01-w20",114,0,0,0
"posc400-08-w20",114,0,0,0
"posc400-11-w20",114,0,0,2
"posc400-12-w20",114,0,0,0
"posc400-13-w20",114,0,0,0
"posc400-14-w20",114,0,0,0
"posc400-15-w20",114,0,0,0
"psyc110-00-w20",114,32,30,1
"psyc200-00-w20",114,16,9,26
"psyc201-01-w20",114,0,0,0
"psyc201-02-w20",114,0,0,0
"PSYC201-w20 (Van Der Wege)",114,0,0,0
"psyc210-00-w20",114,0,44,2
"psyc211-01-w20",114,0,3,0
"psyc211-02-w20",114,0,3,0
"psyc211-03-w20",114,0,3,0
"PSYC211-w20 (Neiworth)",114,0,0,0
"psyc254-00-w20",114,0,42,1
"psyc256-00-w20",114,0,34,0
"psyc257-01-w20",114,0,7,0
"psyc257-02-w20",114,0,7,0
"PSYC257-w20 (Lutsky)",114,0,0,0
"psyc263-00-w20",114,0,4,0
"psyc300-11-w20",114,0,0,0
"psyc318-00-w20",114,0,0,1
"psyc384-00-w20",114,1,45,0
"PSYC392-11-w20",114,0,0,0
"PSYC392-12-w20",114,0,0,0
"psyc400-01-w20",114,0,0,1
"psyc400-02-w20",114,0,0,0
"psyc400-03-w20",114,0,0,0
"psyc400-04-w20",114,0,0,0
"psyc400-05-w20",114,0,0,0
"psyc400-06-w20",114,0,0,0
"psyc400-08-w20",114,0,0,0
"psyc400-09-w20",114,0,0,0
"psyc400-10-w20",114,0,0,0
"psyc400-12-w20",114,0,0,0
"psyc400-13-w20",114,0,0,0
"relg110-00-w20",114,5,36,3
"relg110-02-w20",114,0,0,0
"relg122-00-w20",114,0,2,0
"relg140-00-w20",114,0,52,9
"relg211-00-w20",114,0,0,0
"RELG234-00-w20",114,0,0,0
"relg236-00-w20",114,0,16,1
"RELG237-00-w20",114,0,0,0
"RELG264-00-w20",114,0,0,0
"relg300-00-w20",114,0,46,2
"relg322-00-w20",114,1,40,8
"RELG362-00-w20",114,0,0,0
"relg399-00-w20",114,5,12,3
"relg400-00-w20",114,0,0,0
"russ102-01-w20",114,0,0,0
"RUSS102-02-w20",114,0,0,0
"RUSS102-w20 (Dotlibova)",114,0,0,0
"RUSS102-w20 (Goering)",114,132,66,45
"russ205-00-w20",114,64,54,23
"russ237-00-w20",114,33,62,70
"SOAN110-00-w20",114,0,0,0
"soan111-00-w20",114,0,94,5
"soan170-00-w20",114,0,90,6
