"shortname","category","page_count","file_count","url_count"
"cams265-00-s15",36,0,17,15
"cams280-07-s15",36,0,0,0
"cams291-07-s15",36,0,0,0
"cams291-11-s15",36,0,0,0
"cams370-00-s15",36,6,14,17
"careerkick-s15",36,0,4,0
"Carleton College Community Choir -s15",36,0,0,0
"ccst208-00-s15",36,0,5,0
"cgsc130-00-s15",36,0,0,0
"cgsc394-00-s15",36,0,2,0
"cgsc396-00-s15",36,0,0,0
"chem123-00-s15",36,0,70,4
"chem123l-52-s15",36,0,0,0
"chem123l-54-s15",36,0,13,0
"chem123l-57-s15",36,0,0,0
"chem123l-59-s15",36,0,13,0
"chem230-00-s15",36,0,2,0
"chem230l-52-s15",36,0,0,0
"chem230l-54-s15",36,0,0,0
"chem230l-59-s15",36,0,0,0
"chem234-00-s15",36,3,10,2
"chem234l-52-s15",36,0,0,0
"chem234l-54-s15",36,0,0,0
"chem234l-57-s15",36,0,0,0
"chem291-11-s15",36,0,0,0
"chem306-01-s15",36,0,0,0
"chem306-02-s15",36,17,29,0
"chem320-00-s15",36,0,57,0
"chem321-01-s15",36,0,20,0
"chem321-02-s15",36,0,0,0
"chem321-03-s15",36,0,0,0
"chem351-00-s15",36,0,48,8
"chem352-00-s15",36,0,45,2
"chem352-01-s15",36,0,0,0
"chem352-02-s15",36,0,0,0
"chem352-03-s15",36,0,0,0
"chem352-04-s15",36,0,26,1
"chem354-00-s15",36,0,0,0
"chem355-01-s15",36,0,0,0
"chem355-02-s15",36,0,0,0
"chem394-00-s15",36,0,0,0
"chem394-11-s15",36,0,0,0
"chem394-12-s15",36,0,0,0
"chem394-13-s15",36,0,0,0
"chem394-14-s15",36,0,0,0
"chem394-15-s15",36,0,0,0
"chem394-16-s15",36,0,0,0
"chem394-18-s15",36,0,0,0
"chem394-19-s15",36,0,0,0
"chem394-20-s15",36,0,0,0
"chem394-21-s15",36,0,0,0
"chem394-22-s15",36,0,0,0
"chem394-23-s15",36,0,0,0
"chem394-24-s15",36,0,0,0
"chem400-01-s15",36,0,0,0
"chem400-02-s15",36,0,0,0
"chem400-03-s15",36,0,0,0
"chem400-04-s15",36,0,0,0
"chem400-05-s15",36,0,0,0
"chem400-06-s15",36,0,0,0
"chin103-01-s15",36,0,0,0
"chin103-02-s15",36,0,0,0
"chin103-s15",36,1,3,13
"chin206-00-s15",36,3,8,10
"chin291-11-s15",36,0,0,0
"chin348-00-s15",36,0,7,28
"clas230-00-s15",36,0,116,12
"clas230f-00-s15",36,0,11,0
"cogsc400-01-s15",36,0,0,0
"cogsc400-02-s15",36,0,0,0
"cs111-01-s15",36,7,11,1
"cs111-s02-4a",36,5,40,1
"cs111-s03-2a",36,5,40,1
"cs201-01-s15",36,5,43,3
"cs201-02-s15",36,2,0,16
"cs202-00-s15",36,0,4,4
"cs251-00-s15",36,2,3,23
"cs254-00-s15",36,1,39,3
"cs257-00-s15",36,0,0,1
"cs291-11-s15",36,0,0,0
"cs342-00-s15",36,0,0,0
"cs344-00-s15",36,5,6,9
"cs361-00-s15",36,8,6,1
"danc107-00-s15",36,0,0,0
"danc147-00-s15",36,0,0,0
"danc148-00-s15",36,0,0,0
"danc200-00-s15",36,0,0,0
"danc206-00-s15",36,0,0,0
"danc208-00-s15",36,0,0,0
"danc266-00-s15",36,6,17,187
"danc291-11-s15",36,0,0,0
"danc300-00-s15",36,0,0,0
"danc309-00-s15",36,0,0,0
"danc350-00-s15",36,0,0,1
"dance400-00-s15",36,0,0,0
"econ110-01-s15",36,0,43,3
"econ110-02-s15",36,0,34,0
"econ110-03-s15",36,0,34,0
"econ111-01-s15",36,4,30,48
"econ111-02-s15",36,0,0,0
"econ111-03-s15",36,0,29,1
"econ246-00-s15",36,0,0,0
"econ250-00-s15",36,0,62,1
"econ265-00-s15",36,8,47,5
"econ267-00-s15",36,9,38,18
"econ271-00-s15",36,0,104,67
"econ275-00-s15",36,0,0,0
"econ281-00-s15",36,0,31,5
"econ282-00-s15",36,0,28,0
"econ291-11-s15",36,0,0,0
"econ291-12-s15",36,0,0,0
"econ329-00-s15",36,0,13,0
"econ331-00-s15",36,0,41,0
"econ400-01-s15",36,1,2,7
"econ400-02-s15",36,0,0,0
"econ400-03-s15",36,0,0,0
"econ400-04-s15",36,0,0,0
"educ110-00-s15",36,1,31,11
"educ238-00-s15",36,0,0,0
"educ250-00-s15",36,2,87,22
"educ254-00-s15",36,0,16,0
"educ338-00-s15",36,0,88,19
"educ345s-00-s15",36,0,0,0
"educ365s-00-s15",36,0,0,0
"educ375-00-s15",36,0,30,21
"educ385-00-s15",36,0,0,0
"educ386-00-s15",36,1,41,13
"educ395-00-s15",36,0,40,42
"engl109-00-s15",36,0,10,0
"engl114-00-s15",36,0,30,9
"engl115-00-s15",36,0,0,0
"engl135-00-s15",36,4,0,0
"engl160-00-s15",36,0,0,0
"engl201-00-s15",36,0,21,5
"engl202-00-s15",36,7,13,0
"engl212-00-s15",36,0,9,0
"engl216-00-s15",36,0,42,24
"engl220-01-s15",36,0,0,2
"engl220-02-s15",36,0,0,0
"engl234-00-s15",36,2,20,4
"engl238-00-s15",36,0,0,0
"engl245-00-s15",36,3,0,0
"engl258-00-s15",36,0,8,0
"engl280-00-s15",36,0,0,0
"engl295-00-s15",36,9,34,1
"engl310-00-s15",36,20,2,0
"engl323-00-s15",36,0,27,4
"engl370-00-s15",36,0,0,0
"engl371-00-s15",36,0,0,0
"engl395-00-s15",36,0,0,0
"engl400-00-s15",36,0,0,0
"ents110-00-s15",36,27,11,13
"ents212-00-s15",36,0,29,4
"ents232-00-s15",36,0,34,1
"ents254-00-s15",36,0,68,3
"ents288-00-s15",36,0,40,10
"ents400-00-s15",36,0,0,0
"eust110-00-s15",36,1,149,18
"eust159-00-s15",36,0,36,17
"eust398-00-s15",36,0,11,6
"fren103-01-s15",36,32,54,69
"fren103-02-s15",36,26,33,50
"fren103-03-s15",36,30,36,54
"fren208-07-s15",36,0,0,0
"fren210-00-s15",36,0,1,1
"fren244-00-s15",36,2,35,7
"fren246-07-s15",36,0,0,0
"fren248-00-s15",36,0,0,0
"fren248-07-s15",36,0,0,0
"fren249-07-s15",36,0,0,0
"fren249/349-s15",36,22,20,13
"fren309-00-s15",36,9,62,44
"fren349-07-s15",36,0,0,0
"fren356-00-s15",36,2,3,2
"fren400-00-s15",36,0,0,0
"geol110-01-s15",36,0,0,0
"geol110-02-s15",36,0,0,0
"geol110l-53-s15",36,0,0,0
"geol110l-54-s15",36,0,0,0
"geol120-01-s15",36,0,0,0
"geol120-02-s15",36,40,23,32
"geol120l-51-s15",36,0,0,0
"geol120l-52-s15",36,0,0,0
"geol230-00-s15",36,0,0,0
"geol230l-51-s15",36,0,0,0
"geol230l-52-s15",36,0,0,0
"geol255-00-s15",36,0,0,0
"geol255l-53-s15",36,0,0,0
"geol255l-54-s15",36,0,0,0
"geol291-11-s15",36,0,0,0
"geol291-12-s15",36,0,0,0
"geol370-00-s15",36,2,33,15
"geol370l-52-s15",36,0,0,0
"geol400-00-s15",36,0,0,0
"germ103-01-s15",36,0,0,0
"germ103-02-s15",36,0,0,0
"germ263-00-s15",36,0,11,0
"Glassblowing",36,0,0,0
"grk102-00-s15",36,0,7,2
"grk245-00-s15",36,0,23,0
"hebr102-00-s15",36,0,30,1
"hebr103-00-s15",36,0,0,0
"hist126-00-s15",36,0,0,3
"hist139-00-s15",36,20,42,1
"hist151-00-s15",36,0,24,0
"hist200-00-s15",36,0,0,0
"hist205-00-s15",36,0,0,0
"hist206-07-s15",36,0,33,4
"hist207-07-s15",36,0,5,0
"hist216-00-s15",36,36,0,0
"hist226-00-s15",36,0,0,0
"hist238-00-s15",36,16,26,12
"hist239-00-s15",36,7,12,0
"hist242-00-s15",36,0,6,0
"hist247-00-s15",36,0,0,0
"hist255-00-s15",36,0,21,0
"hist267-00-s15",36,0,3,0
"hist272-00-s15",36,0,0,0
"hist281-00-s15",36,0,18,17
"hist291-11-s15",36,0,0,0
"hist360-00-s15",36,0,0,0
"hist395-01-s15",36,33,0,0
"hist395-02-s15",36,0,1,3
"hist400-00-s15",36,0,0,0
"History 201-s15",36,0,51,0
"idsc198-00-s15",36,0,0,0
"idsc202-00-s15",36,0,11,3
"idsc251-01-s15",36,0,0,0
"idsc251-02-s15",36,0,0,0
"idsc289-00-s15",36,0,0,0
"idsc291-11-s15",36,0,0,0
"idsc291-12-s15",36,0,0,0
"idsc291-13-s15",36,0,0,0
"idsc291-14-s15",36,0,0,1
"idsc291-15-s15",36,0,0,0
"idsc291-16-s15",36,0,0,0
"idsc298-00-s15",36,0,2,0
"idsc298-00-s15-orig",36,0,0,0
"IS Medical Spanish -s15",36,0,32,1
"japn103-01-s15",36,0,11,0
"japn103-02-s15",36,0,11,0
"japn206-00-s15",36,0,0,0
"japn349-00-s15",36,0,0,0
"Junior Skills Portfolio-s15",36,0,3,0
"latn103-00-s15",36,0,3,0
"latn259-00-s15",36,3,6,0
"lcst101-07-s15",36,0,0,0
"ling110-00-s15",36,0,49,11
"ling115-00-s15",36,0,55,1
"ling222-00-s15",36,0,0,0
"ling316-00-s15",36,0,67,0
"ltam110-00-s15",36,0,0,0
"ltam382-07-s15",36,0,0,0
"ltam398-00-s15",36,0,8,3
"ltam400-00-s15",36,0,0,0
"math115-00-s15",36,1,34,0
"math121-00-s15",36,0,6,0
"math211-01-s15",36,1,48,6
"math211-02-s15",36,0,14,0
"math215-01-s15",36,0,18,3
"math215-02-s15",36,1,6,14
"math215-03-s15",36,0,18,3
"math232-00-s15",36,0,0,0
"math232-02-s15",36,0,0,1
"math236-00-s15",36,0,0,0
"math236-02-s15",36,0,14,9
"math241-00-s15",36,0,0,0
"math245-00-s15",36,0,0,0
"math261-00-s15",36,0,0,0
"math280-00-s15",36,0,0,0
"math291-11-s15",36,0,0,0
"math291-12-s15",36,0,0,0
"math295-01-s15",36,0,10,0
"math295-02-s15",36,0,18,0
"math297-00-s15",36,0,0,0
"math315-00-s15",36,0,0,0
"math333-00-s15",36,0,0,0
"math341-00-s15",36,0,29,2
"math349-00-s15",36,0,0,0
"math352-00-s15",36,0,22,0
"math365-00-s15",36,1,29,5
"math400-00-s15",36,0,0,0
"math400-01-s15",36,0,0,0
"math400-02-s15",36,0,0,0
"math400-03-s15",36,0,0,0
"math400-04-s15",36,0,0,0
"mela230-00-s15",36,0,15,0
"musc129-00-s15",36,0,0,0
"musc131-00-s15",36,0,0,0
"musc150-00-s15",36,0,0,0
"musc150-01-s15",36,0,0,0
"musc150-02-s15",36,0,0,0
"musc150-03-s15",36,0,0,0
"musc150-04-s15",36,0,0,0
"musc150j-00-s15",36,0,0,0
"musc150j-01-s15",36,0,0,0
"musc150j-02-s15",36,0,0,0
"musc150j-03-s15",36,0,0,0
"musc150j-04-s15",36,0,0,0
"musc151-00-s15",36,0,0,0
"musc151-01-s15",36,0,0,0
"musc151-02-s15",36,0,0,0
"musc151-03-s15",36,0,0,0
"musc151-04-s15",36,0,0,0
"musc151-05-s15",36,0,0,0
"musc151j-00-s15",36,0,0,0
"musc151j-01-s15",36,0,0,0
"musc151j-02-s15",36,0,0,0
"musc151j-03-s15",36,0,0,0
"musc151j-04-s15",36,0,0,0
"musc151j-05-s15",36,0,0,0
"musc152-00-s15",36,0,0,0
"musc152j-00-s15",36,0,0,0
"musc155-00-s15",36,0,0,0
"musc155-01-s15",36,0,0,0
"musc155-02-s15",36,0,0,0
"musc155-03-s15",36,0,0,0
"musc155j-00-s15",36,0,0,0
"musc155j-01-s15",36,0,0,0
"musc155j-02-s15",36,0,0,0
"musc155j-03-s15",36,0,0,0
"musc156-00-s15",36,0,0,0
"musc156-01-s15",36,0,0,0
"musc156-02-s15",36,0,0,0
"musc156-03-s15",36,0,0,0
"musc156j-00-s15",36,0,0,0
"musc156j-01-s15",36,0,0,0
"musc156j-02-s15",36,0,0,0
"musc156j-03-s15",36,0,0,0
"musc157-00-s15",36,0,0,0
"musc157-01-s15",36,0,0,0
"musc157j-00-s15",36,0,0,0
"musc157j-01-s15",36,0,0,0
"musc158-00-s15",36,0,0,0
"musc158j-00-s15",36,0,0,0
"musc159-00-s15",36,0,0,0
"musc159j-00-s15",36,0,0,0
"musc160-01-s15",36,0,0,0
"musc160-02-s15",36,0,0,0
"musc160j-01-s15",36,0,0,0
"musc160j-02-s15",36,0,0,0
"musc161-00-s15",36,0,0,0
"musc161j-00-s15",36,0,0,0
"musc162-00-s15",36,0,0,0
"musc162j-00-s15",36,0,0,0
"musc163-00-s15",36,0,0,0
"musc163j-00-s15",36,0,0,0
"musc164-00-s15",36,0,0,0
"musc164j-00-s15",36,0,0,0
"musc165-00-s15",36,0,0,0
"musc165j-00-s15",36,0,0,0
"musc166-01-s15",36,0,0,0
"musc166-02-s15",36,0,0,0
"musc166j-01-s15",36,0,0,0
"musc166j-02-s15",36,0,0,0
"musc167-00-s15",36,0,0,0
"musc167j-00-s15",36,0,0,0
"musc168-00-s15",36,0,0,0
"musc168j-00-s15",36,0,0,0
"musc169-00-s15",36,0,0,0
"musc169j-00-s15",36,0,0,0
"musc170-00-s15",36,0,0,0
"musc170j-00-s15",36,0,0,0
"musc171-00-s15",36,0,0,0
"musc171j-00-s15",36,0,0,0
"musc174-00-s15",36,0,0,0
"musc174j-00-s15",36,0,0,0
"musc175-00-s15",36,0,0,0
"musc175j-00-s15",36,0,0,0
"musc176-00-s15",36,0,0,0
"musc176j-00-s15",36,0,0,0
"musc177-00-s15",36,0,0,0
"musc177j-00-s15",36,0,0,0
"musc178-00-s15",36,0,0,0
"musc178j-00-s15",36,0,0,0
"musc179-00-s15",36,0,0,0
"musc179j-00-s15",36,0,0,0
"musc180-00-s15",36,0,0,0
"musc180j-00-s15",36,0,0,0
"musc181-00-s15",36,0,0,0
"musc181j-00-s15",36,0,0,0
"musc182-00-s15",36,0,0,0
"musc182j-00-s15",36,0,0,0
"musc183-00-s15",36,0,0,0
"musc183j-00-s15",36,0,0,0
"musc184-00-s15",36,0,0,0
"musc184j-00-s15",36,0,0,0
"musc185-01-s15",36,0,0,0
"musc185-02-s15",36,0,0,0
"musc186-00-s15",36,0,0,5
"musc187-00-s15",36,0,0,0
"musc188-00-s15",36,0,0,0
"musc189-00-s15",36,0,0,0
"musc190-00-s15",36,0,0,0
"musc191-00-s15",36,0,0,0
"musc192-00-s15",36,0,0,0
"musc193-00-s15",36,0,0,0
"musc194-00-s15",36,0,0,0
"musc194-01-s15",36,0,0,0
"musc194-02-s15",36,0,0,0
"musc194-03-s15",36,0,0,0
"musc194-04-s15",36,0,0,0
"musc194-05-s15",36,0,0,0
"musc194-08-s15",36,0,0,0
"musc197-00-s15",36,0,0,0
"musc199-00-s15",36,0,0,0
"musc202-00-s15",36,0,0,0
"musc208-00-s15",36,0,0,0
"musc208-02-s15",36,0,0,0
"musc245-00-s15",36,10,56,89
"musc250-00-s15",36,0,0,0
"musc250-01-s15",36,0,0,0
"musc250-02-s15",36,0,0,0
"musc250-03-s15",36,0,0,0
"musc250-04-s15",36,0,0,0
"musc250j-00-s15",36,0,0,0
"musc250j-01-s15",36,0,0,0
"musc250j-02-s15",36,0,0,0
"musc250j-03-s15",36,0,0,0
"musc250j-04-s15",36,0,0,0
"musc251-00-s15",36,0,0,0
"musc251-01-s15",36,0,0,0
"musc251-02-s15",36,0,0,0
"musc251-03-s15",36,0,0,0
"musc251-04-s15",36,0,0,0
"musc251-05-s15",36,0,0,0
"musc251j-00-s15",36,0,0,0
"musc251j-01-s15",36,0,0,0
"musc251j-02-s15",36,0,0,0
"musc251j-03-s15",36,0,0,0
"musc251j-04-s15",36,0,0,0
"musc251j-05-s15",36,0,0,0
"musc252-00-s15",36,0,0,0
"musc252j-00-s15",36,0,0,0
"musc255-00-s15",36,0,0,0
"musc255-01-s15",36,0,0,0
"musc255-02-s15",36,0,0,0
"musc255-03-s15",36,0,0,0
"musc255j-00-s15",36,0,0,0
"musc255j-01-s15",36,0,0,0
"musc255j-02-s15",36,0,0,0
"musc255j-03-s15",36,0,0,0
"musc256-00-s15",36,0,0,0
"musc256-01-s15",36,0,0,0
"musc256-02-s15",36,0,0,0
"musc256-03-s15",36,0,0,0
"musc256j-00-s15",36,0,0,0
"musc256j-01-s15",36,0,0,0
"musc256j-02-s15",36,0,0,0
"musc256j-03-s15",36,0,0,0
"musc257-00-s15",36,0,0,0
"musc257-01-s15",36,0,0,0
"musc257j-00-s15",36,0,0,0
"musc257j-01-s15",36,0,0,0
"musc258-00-s15",36,0,0,0
"musc258j-00-s15",36,0,0,0
"musc259-00-s15",36,0,0,0
"musc259j-00-s15",36,0,0,0
"musc260-01-s15",36,0,0,0
"musc260-02-s15",36,0,0,0
"musc260j-01-s15",36,0,0,0
"musc260j-02-s15",36,0,0,0
"musc261-00-s15",36,0,0,0
"musc261j-00-s15",36,0,0,0
"musc262-00-s15",36,0,0,0
"musc262j-00-s15",36,0,0,0
"musc263-00-s15",36,0,0,0
"musc263j-00-s15",36,0,0,0
"musc264-00-s15",36,0,0,0
"musc264j-00-s15",36,0,0,0
"musc265-00-s15",36,0,0,0
"musc265j-00-s15",36,0,0,0
"musc266-01-s15",36,0,0,0
"musc266-02-s15",36,0,0,0
"musc266j-01-s15",36,0,0,0
"musc266j-02-s15",36,0,0,0
"musc267-00-s15",36,0,0,0
"musc267j-00-s15",36,0,0,0
"musc268-00-s15",36,0,0,0
"musc268j-00-s15",36,0,0,0
"musc269-00-s15",36,0,0,0
"musc269j-00-s15",36,0,0,0
"musc270-00-s15",36,0,0,0
"musc270j-00-s15",36,0,0,0
"musc271-00-s15",36,0,0,0
"musc271j-00-s15",36,0,0,0
"musc274-00-s15",36,0,0,0
"musc274j-00-s15",36,0,0,0
"musc275-00-s15",36,0,0,0
"musc275j-00-s15",36,0,0,0
"musc276-00-s15",36,0,0,0
"musc276j-00-s15",36,0,0,0
"musc277-00-s15",36,0,0,0
"musc277j-00-s15",36,0,0,0
"musc278-00-s15",36,0,0,0
"musc278j-00-s15",36,0,0,0
"musc279-00-s15",36,0,0,0
"musc279j-00-s15",36,0,0,0
"musc280-00-s15",36,0,0,0
"musc280j-00-s15",36,0,0,0
"musc281-00-s15",36,0,0,0
"musc281j-00-s15",36,0,0,0
"musc282-00-s15",36,0,0,0
"musc282j-00-s15",36,0,0,0
"musc283-00-s15",36,0,0,0
"musc283j-00-s15",36,0,0,0
"musc284-00-s15",36,0,0,0
"musc284j-00-s15",36,0,0,0
"musc285j-00-s15",36,0,0,0
"musc286j-00-s15",36,0,0,0
"musc299-00-s15",36,0,0,0
"musc299-01-s15",36,0,0,0
"musc299-02-s15",36,0,0,0
"musc299-03-s15",36,0,0,0
"musc299-04-s15",36,0,0,0
"musc299-05-s15",36,0,0,0
"musc303-00-s15",36,0,46,10
"musc304-00-s15",36,0,0,0
"musc398-00-s15",36,0,0,0
"musc400-00-s15",36,0,0,0
"neur395-00-s15",36,0,11,0
"pe101-00-s15",36,0,0,0
"pe102-00-s15",36,0,0,0
"pe103-00-s15",36,0,0,0
"pe104-00-s15",36,0,0,0
"pe105-00-s15",36,0,0,0
"pe107-00-s15",36,0,0,0
"pe108-00-s15",36,0,0,0
"pe109-00-s15",36,0,0,0
"pe113-00-s15",36,0,0,0
"pe120-00-s15",36,0,0,0
"pe125-00-s15",36,0,0,0
"pe126-00-s15",36,0,0,0
"pe128-00-s15",36,0,0,0
"pe129-00-s15",36,0,0,0
"pe130-00-s15",36,0,0,0
"pe139-00-s15",36,0,0,0
"pe142-00-s15",36,0,0,0
"pe146-00-s15",36,0,0,0
"pe147-00-s15",36,0,0,0
"pe148-00-s15",36,0,0,0
"pe149-00-s15",36,0,0,0
"pe151-00-s15",36,0,0,0
"pe153-00-s15",36,0,19,3
"pe158-01-s15",36,0,0,0
"pe158-02-s15",36,0,0,0
"pe159-00-s15",36,0,0,0
"pe160-00-s15",36,0,0,0
"pe161-00-s15",36,0,0,0
"pe167-00-s15",36,0,0,0
"pe168-00-s15",36,0,0,0
"pe171-00-s15",36,0,0,0
"pe172-01-s15",36,0,0,0
"pe172-02-s15",36,0,0,0
"pe173-00-s15",36,0,0,0
"pe176-00-s15",36,0,0,0
"pe177-00-s15",36,0,0,0
"pe178-00-s15",36,0,0,0
"pe179-00-s15",36,0,0,0
"pe188-00-s15",36,0,0,0
"pe189-00-s15",36,0,0,0
"pe190-00-s15",36,0,0,0
"pe191-00-s15",36,0,0,0
"pe192-00-s15",36,0,0,0
"pe196-00-s15",36,0,6,0
"pe199-01-s15",36,0,0,0
"pe199-02-s15",36,0,0,0
"pe199-03-s15",36,0,0,0
"pe199-04-s15",36,0,0,0
"pe205-00-s15",36,0,0,0
"pe210-00-s15",36,0,0,4
"pe219-00-s15",36,0,0,0
"pe227-00-s15",36,0,0,0
"pe228-00-s15",36,0,0,0
"pe230-00-s15",36,0,0,0
"pe244-00-s15",36,0,0,0
"pe245-00-s15",36,0,0,0
"pe258-00-s15",36,0,0,0
"pe259-00-s15",36,0,0,0
"pe260-00-s15",36,0,0,0
"pe271-00-s15",36,0,0,0
"pe282-00-s15",36,0,0,0
"pe283-00-s15",36,0,0,0
"pe284-00-s15",36,0,0,0
"pe288-00-s15",36,0,0,0
"pe289-00-s15",36,0,0,0
"pe293-00-s15",36,0,0,0
"pe316-00-s15",36,0,0,0
"phil115-00-s15",36,0,39,2
"phil117-00-s15",36,0,2,0
"phil210-00-s15",36,0,0,0
"phil227-00-s15",36,0,0,0
"phil232-00-s15",36,0,19,1
"phil236-00-s15",36,0,23,1
"phil243-00-s15",36,0,0,0
"phil291-11-s15",36,0,0,0
"phil395-00-s15",36,0,8,0
"phil400-00-s15",36,0,0,0
"phys123-00-s15",36,0,6,0
"phys131-00-s15",36,0,0,0
"phys131l-52-s15",36,0,0,0
"phys131l-54-s15",36,0,0,0
"phys132-00-s15",36,0,0,0
"phys132l-59-s15",36,0,0,0
"phys151-00-s15",36,1,1,0
"phys151l-57-s15",36,0,0,0
"phys151l-59-s15",36,0,0,0
"phys152-00-s15",36,0,0,0
"phys152l-52-s15",36,0,0,0
"phys152l-54-s15",36,0,0,0
"phys233-00-s15",36,0,0,0
"phys234-00-s15",36,0,0,0
"phys235-00-s15",36,0,27,1
"phys235l-52-s15",36,0,0,0
"phys235l-54-s15",36,0,0,0
"phys235l-57-s15",36,0,0,0
"phys342-00-s15",36,0,14,0
"phys342l-54-s15",36,0,0,0
"phys342l-57-s15",36,0,0,0
"phys342l-59-s15",36,0,0,0
"phys352-00-s15",36,7,19,21
"phys356-00-s15",36,0,0,0
"phys356-11-s15",36,0,0,0
"phys356-12-s15",36,0,0,0
"phys356-13-s15",36,0,0,0
"phys356-14-s15",36,0,0,0
"phys356-15-s15",36,0,0,0
"phys356-16-s15",36,0,0,0
"phys356-18-s15",36,0,0,0
"phys356-19-s15",36,0,0,0
"phys356-20-s15",36,0,10,0
"phys356-21-s15",36,0,0,0
"phys356-22-s15",36,0,0,0
"phys356-23-s15",36,0,0,0
"phys356-24-s15",36,0,0,0
"phys400-01-s15",36,0,0,0
"phys400-02-s15",36,0,0,0
"phys400-03-s15",36,0,0,0
"phys400-04-s15",36,0,0,0
"phys400-05-s15",36,0,0,0
"phys400-06-s15",36,0,0,0
"phys400-07-s15",36,0,0,0
"phys400-08-s15",36,0,0,0
"posc120-01-s15",36,1,0,0
"posc120-02-s15",36,0,80,38
"posc122-00-s15",36,6,3,11
"posc160-00-s15",36,0,0,0
"posc160-01-s15",36,0,0,0
"posc170-00-s15",36,0,0,0
"posc208-00-s15",36,1,1,1
"posc218-00-s15",36,0,55,0
"posc230-00-s15",36,9,18,6
"posc232-00-s15",36,0,0,0
"posc236-00-s15",36,0,4,6
"posc240-00-s15",36,0,0,0
"posc255-00-s15",36,0,0,0
"posc258-00-s15",36,0,0,0
"posc282-00-s15",36,0,13,0
"posc283-00-s15",36,0,2,5
"posc286-00-s15",36,0,0,0
"posc291-11-s15",36,0,0,0
"posc291-12-s15",36,3,3,4
"posc291-13-s15",36,0,0,0
"posc291-14-s15",36,0,0,0
"posc320-00-s15",36,0,9,0
"posc359-00-s15",36,0,0,0
"posc400-01-s15",36,0,0,0
"posc400-02-s15",36,0,0,0
"posc400-04-s15",36,0,0,0
"posc400-05-s15",36,0,0,0
"posc400-06-s15",36,0,0,0
"posc400-07-s15",36,0,0,0
"posc400-08-s15",36,0,0,0
"posc400-10-s15",36,0,0,0
"posc400-11-s15",36,0,0,0
"posc400-12-s15",36,0,0,0
