"shortname","category","page_count","file_count","url_count"
"JAPAN400-00-W16",85,0,0,0
"JAPN102-01-W16",85,0,29,0
"JAPN102-02-W16",85,0,29,0
"JAPN205-01-W16",85,0,10,0
"JAPN205-02-W16",85,0,11,0
"japn205-w16",85,4,146,2
"LATN102-00-W16",85,0,0,0
"LATN255-00-W16",85,5,10,1
"LCST245-00-W16",85,0,21,4
"LCST291-11-W16",85,0,0,0
"LING110-01-W16",85,0,50,1
"LING110-02-W16",85,1,42,74
"LING110-WL2-W16",85,0,0,0
"LING216-00-W16",85,0,90,0
"LING325-00-W16",85,0,25,41
"LING400-00-W16",85,0,0,0
"LTAM270-00-W16",85,0,6,31
"LTAM400-00-W16",85,0,0,0
"MATH111-00-W16",85,1,0,0
"MATH121-01-W16",85,0,0,0
"MATH121-02-W16",85,1,0,0
"MATH121-03-W16",85,0,31,0
"MATH206-00-W16",85,0,0,0
"MATH211-01-W16",85,0,60,20
"MATH211-02-W16",85,0,0,0
"MATH211-03-W16",85,0,0,0
"MATH215-01-W16",85,3,0,0
"MATH215-02-W16",85,1,34,0
"MATH215-03-W16",85,1,9,13
"MATH215-04-W16",85,0,49,7
"MATH215-WL1-W16",85,0,0,0
"MATH215-WL3-W16",85,0,0,0
"MATH232-01-W16",85,1,36,4
"MATH232-02-W16",85,2,44,4
"MATH236-00-W16",85,0,0,0
"MATH241-00-W16",85,0,27,8
"MATH245-00-W16",85,2,0,0
"MATH265-00-W16",85,0,0,0
"MATH275-00-W16",85,0,26,7
"MATH280-00-W16",85,0,0,0
"MATH297-00-W16",85,0,0,0
"MATH331-00-W16",85,0,1,0
"MATH332-00-W16",85,0,0,0
"MATH332-02-W16",85,0,0,0
"MATH342-00-W16",85,0,29,0
"MATH400-01-W16",85,0,0,0
"MATH400-02-W16",85,0,1,0
"MATH400-03-W16",85,0,0,0
"MATH400-04-W16",85,0,0,0
"MATH400-05-W16",85,0,0,0
"MATH400-06-W16",85,0,7,0
"MATH400-08-W16",85,0,0,0
"MATH400-09-W16",85,0,0,0
"MATH400-10-W16",85,0,0,0
"MUSC104-00-W16",85,0,0,0
