"shortname","category","assign_count","chat_count","choice_count","database_count","feedback_count","folder_count","forum_count","glossary_count","label_count","languagelesson_count","lesson_count","lti_count","quiz_count","scorm_count","survey_count","wiki_count","workshop_count"
"arts275-07-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"arts339-00-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"arts340-00-w15",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"arts400-00-w15",35,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"asst400-00-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"astr110-00-w15",35,0,0,0,0,0,3,1,0,49,0,0,0,5,0,0,0,0
"astr356-00-w15",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"astr356-11-w15",35,0,0,0,0,0,2,3,0,3,0,0,0,0,0,0,0,0
"astr356-12-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"astr356-13-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"astr356-14-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"biol101-00-w15",35,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0
"biol125-00-w15",35,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"biol125l-52-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"biol125l-53-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"biol125l-54-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"biol125l-57-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"biol125l-59-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"biol125l-w15",35,10,0,0,0,0,10,1,0,23,0,0,0,41,0,0,0,0
"biol126-00-w15",35,0,0,0,0,1,2,1,0,15,0,0,0,0,0,0,0,0
"biol126l-52-w15",35,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"biol126l-53-w15",35,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"biol126l-54-w15",35,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
"biol126l-59-w15",35,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"biol126L-w15",35,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
"biol210-00-w15",35,4,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0
"biol212-07-w15",35,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"biol240-00-w15",35,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"biol241-00-w15",35,5,0,0,0,0,17,1,0,7,0,0,0,0,0,0,0,0
"biol241-01-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"biol241-02-w15",35,0,0,0,0,0,0,1,0,6,0,0,0,0,0,0,0,0
"biol250-07-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"biol255-07-w15",35,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"biol291-11-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"biol310-00-w15",35,6,0,0,0,0,10,1,0,4,0,0,0,2,0,0,0,0
"biol311-00-w15",35,0,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0
"biol332-00-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"biol333-01-w15",35,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"biol333-02-w15",35,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"biol344-00-w15",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"biol358-00-w15",35,19,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0
"biol364-00-w15",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"biol367-00-w15",35,3,0,0,0,0,1,1,0,13,0,0,0,0,0,0,0,0
"biol389-00-w15",35,8,0,0,0,0,3,11,1,34,0,0,0,2,0,0,0,0
"biol394-00-w15",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"biol394-11-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"biol394-12-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"biol394-13-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"biol394-14-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"biol394-15-w15",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"biol394-16-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"biol394-17-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"biol394-18-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"biol394-19-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"biol399-00-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"biol400-00-w15",35,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"biol400-01-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"biol400-02-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"cams111-01-w15",35,5,0,0,0,0,1,2,0,54,0,0,0,1,0,0,0,0
"cams111-02-w15",35,0,0,0,0,1,0,6,0,0,0,0,0,4,0,0,0,0
"cams210-00-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"cams218-00-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"cams270-00-w15",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cams273-00-w15",35,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,0
"cams277-00-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"cams291-11-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"cams291-12-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"cams296-00-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"cams350-00-w15",35,6,0,0,0,0,0,2,0,33,0,0,0,0,0,0,0,0
"cams400- 02-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"cams400-01-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"cams400-02-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"cams400-03-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"cams400-04-w15",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cams400-05-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"careerkick-w15A",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"careerkick-w15B",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Carleton Choir-W15",35,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0
"ccst208-00-w15",35,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
"ccst270-00-w15",35,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"ccst275-00-w15",35,20,0,0,0,0,17,1,0,14,0,0,0,0,0,0,0,0
"cgsc236-00-w15",35,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"cgsc380-00-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"cgsc394-00-w15",35,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
"chem123-01-w15",35,0,0,0,0,0,0,1,0,21,0,0,0,2,0,0,0,0
"chem123-02-w15",35,51,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"chem123l-52-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"chem123l-54-w15",35,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"chem123l-57-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"chem233-00-w15",35,33,0,0,0,0,0,1,0,9,0,0,0,6,0,0,0,0
"chem233l-54-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"chem233l-59-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"chem234-00-w15",35,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"chem234l-52-w15",35,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"chem234l-57-w15",35,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"chem302-01-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"chem302-02-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"chem302-03-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"chem302-04-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"CHEM302-W15",35,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"chem344-00-w15",35,2,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0
"chem353-00-w15",35,7,0,0,0,0,3,1,0,37,0,0,0,0,0,0,0,0
"chem363-00-w15",35,0,0,0,0,1,1,2,0,17,0,0,0,0,0,0,1,0
"chem364-00-w15",35,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"chem394-00-w15",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"chem394-11-w15",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"chem394-12-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"chem394-13-w15",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"chem394-14-w15",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"chem394-15-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"chem394-16-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"chem394-18-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"chem394-19-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"chem394-20-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"chem394-21-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"chem394-22-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"chem400-01-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"chem400-02-w15",35,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0
"chem400-03-w15",35,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"chem400-04-w15",35,0,0,0,0,0,2,15,0,1,0,0,0,0,0,0,0,0
"chem400-05-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"chin102-01-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"chin102-02-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"chin102-w15",35,0,0,0,0,0,0,1,0,0,18,0,0,0,0,0,0,0
"chin205-00-w15",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"chin205-01-w15",35,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0
"chin205-02-w15",35,0,0,0,0,0,0,1,0,0,12,0,0,0,0,0,0,0
"chin250-00-w15",35,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"chin350-00-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Choral Staff-W15",35,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0
"clas110-00-w15",35,8,0,1,0,0,1,4,0,11,0,0,0,11,0,0,0,0
"clas122-00-w15",35,4,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0
"clas230-00-w15",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"clas230f-00-w15",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"clas400-00-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"cogsc400-00-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"cs111-01-w15",35,33,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0
"cs111-02-w15",35,20,0,0,0,0,1,2,0,0,0,0,0,6,0,0,0,0
"cs111-03-w15",35,35,0,0,0,0,0,1,0,33,0,0,0,0,0,0,0,0
"cs201-00-w15",35,12,0,0,0,5,0,1,0,0,0,0,1,0,0,0,0,0
"cs208-00-w15",35,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"cs252-00-w15",35,0,0,0,0,0,0,1,0,31,0,0,0,0,0,0,0,0
"cs254-00-w15",35,0,0,0,0,0,0,1,0,29,0,0,0,0,0,0,0,0
"cs291-11-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"cs321-00-w15",35,17,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0
"cs324-00-w15",35,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
"cs338-00-w15",35,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"cs338l-59-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"cs400-01-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"cs400-02-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"cs400-03-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"cs400-04-w15",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cs400-05-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"cs400-06-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"cs400-07-w15",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cs400-08-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"cs400-09-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"cs400-10-w15",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"cs400-11-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"danc107-00-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"danc148-00-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"danc150-00-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"danc200-00-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"danc205-00-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"danc208-00-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"danc215-00-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"danc253-00-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"danc268-00-w15",35,21,0,0,0,0,1,1,0,10,0,0,0,0,0,0,0,0
"danc300-00-w15",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"danc350-00-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"dance400-00-w15",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"econ110-01-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"econ110-02-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"econ110-03-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"econ111-01-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"econ111-02-w15",35,33,0,0,0,0,0,5,0,97,0,0,0,2,0,0,0,0
"econ111-03-w15",35,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0
"econ244-00-w15",35,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"econ262-00-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"econ263-00-w15",35,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"econ264-00-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"econ271-00-w15",35,10,0,0,0,0,0,1,0,70,0,0,0,0,0,0,0,0
"econ274-00-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"econ277-00-w15",35,29,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0
"econ291-11-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"econ330-00-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"econ331-00-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"econ400-01-w15",35,1,0,0,0,0,0,1,1,5,0,0,0,0,0,0,0,0
"econ400-02-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"econ400-03-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"educ110-00-w15",35,6,0,0,0,0,2,3,0,42,0,0,0,0,0,0,0,0
"educ245-00-w15",35,7,0,0,0,1,2,1,0,56,0,0,0,0,0,0,0,0
"educ291-11-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"educ291-12-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"educ338-00-w15",35,7,0,1,0,2,5,1,0,61,0,0,0,0,0,0,0,0
"educ345s-00-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"educ347-00-w15",35,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"educ353-00-w15",35,19,0,0,0,0,3,2,0,60,0,0,0,0,0,0,0,0
"educ365s-00-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"educ375-00-w15",35,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"engl109-00-w15",35,12,0,0,0,0,0,3,0,14,0,0,0,0,0,0,0,0
"engl118-00-w15",35,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"engl119-00-w15",35,8,0,0,0,0,0,2,0,9,0,0,0,0,0,0,0,0
"engl144-00-w15",35,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,2,0
"engl160-00-w15",35,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
"engl211-00-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"engl213-00-w15",35,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,0
"engl214-00-w15",35,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,1,0
"engl216-00-w15",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"engl220-01-w15",35,0,0,0,0,0,0,1,0,14,0,0,0,0,0,0,0,0
"engl220-02-w15",35,1,0,0,0,0,0,2,0,16,0,0,0,0,0,0,0,0
"engl222-00-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"engl244-00-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"engl249-00-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"engl250-00-w15",35,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
"engl270-00-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"engl271-00-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"engl277-07-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"engl279-07-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"engl281-07-w15",35,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"engl282-07-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"engl291-11-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"engl319-00-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"engl329-00-w15",35,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"engl381-07-w15",35,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"engl400-00-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"ents120-00-w15",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ents120l-52-w15",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ents120l-53-w15",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ents203-00-w15",35,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"ents209-00-w15",35,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0
"ents244-00-w15",35,10,0,0,0,0,0,26,0,26,0,0,0,0,0,0,0,0
"ents262-00-w15",35,11,0,0,0,0,0,1,0,0,0,0,0,14,0,0,0,0
"ents400-00-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"fren102-01-w15",35,6,0,0,0,0,1,1,0,61,0,0,0,0,0,0,0,0
"fren102-02-w15",35,6,0,0,0,0,1,2,0,61,0,0,0,0,0,0,0,0
"fren102-03-w15",35,6,0,0,0,0,1,2,0,60,0,0,0,0,0,0,0,0
"fren102-w15",35,6,0,0,0,0,2,2,0,60,0,0,0,0,0,0,0,0
"fren204-00-w15",35,8,0,0,0,0,0,1,0,39,0,0,0,37,0,0,0,0
"fren206-00-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"fren210-00-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"fren243-00-w15",35,14,0,0,0,0,8,1,0,54,0,0,0,0,0,0,0,0
"fren395-00-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"fren400-00-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"geol115-00-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"geol115l-52-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"geol205-00-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"geol205l-53-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"geol250-00-w15",35,0,0,0,0,0,23,1,4,2,0,0,0,23,0,0,0,0
"geol250l-51-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"geol250l-52-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"geol250l-53-w15",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"geol250l-54-w15",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"geol340-00-w15",35,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"geol340l-51-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"geol340l-53-w15",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"geol365-00-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"geol365l-52-w15",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"geol365l-54-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"geol400-00-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"germ102-01-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"germ102-02-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"germ140-00-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"germ273-00-w15",35,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
"germ351-00-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"germ400-00-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"grk101-00-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"grk204-00-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"grk304-00-w15",35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"grk305-00-w15",35,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"hebr101-00-w15",35,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0
