"shortname","category","assign_count","chat_count","choice_count","database_count","feedback_count","folder_count","forum_count","glossary_count","label_count","languagelesson_count","lesson_count","lti_count","quiz_count","scorm_count","survey_count","wiki_count","workshop_count"
"arts122-00-f14",34,14,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0
"arts141-01-f14",34,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"arts141-02-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"arts230-01-f14",34,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"arts230-02-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"arts230-f14",34,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"arts251-00-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"arts291-11-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"arts291-12-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"arts291-13-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"arts291-14-f14",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"arts291-15-f14",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"arts322-00-f14",34,11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"arts360-00-f14",34,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"arts400-00-f14",34,10,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0
"asst400-00-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"astr110-00-f14",34,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"astr113-00-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"astr356-00-f14",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"astr356-01-f14",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"astr356-02-f14",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"astr356-11-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"astr356-12-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"astr356-13-f14",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"biol125-00-f14",34,1,0,0,0,0,0,1,0,2,0,0,0,4,0,0,0,0
"biol125l-53-f14",34,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"biol125l-54-f14",34,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"biol125l-59-f14",34,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"biol125l-f14",34,12,0,0,0,0,10,1,0,16,0,0,0,0,0,0,0,0
"biol238-00-f14",34,17,0,0,0,0,3,2,0,2,0,0,0,0,0,0,0,0
"biol239-00-f14",34,5,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
"biol243s-00-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"biol252-00-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"biol253-00-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"biol280-00-f14",34,1,0,0,0,0,2,3,0,11,0,0,0,0,0,0,0,0
"biol281-01-f14",34,1,0,0,0,1,9,1,0,13,0,0,0,0,0,0,0,0
"biol281-02-f14",34,1,0,0,0,1,9,1,0,13,0,0,0,0,0,0,0,0
"biol321-00-f14",34,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"biol322-00-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"biol332-00-f14",34,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"biol333-00-f14",34,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"biol344-00-f14",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"biol350-00-f14",34,14,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
"biol380-00-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"biol381-00-f14",34,2,0,0,0,0,2,1,0,8,0,0,0,0,0,0,0,0
"biol382-00-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"biol383-00-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"biol394-00-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"biol394-11-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"biol394-12-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"biol394-13-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"biol394-14-f14",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"biol394-15-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"biol394-16-f14",34,4,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0
"biol394-18-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"biol394-19-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"biol394-20-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"biol394-21-f14",34,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"biol394-22-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"biol394-23-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"biol394-24-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"biol394-25-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"biol395-00-f14",34,0,0,0,0,0,0,2,0,32,0,0,0,0,0,0,0,0
"biol399-00-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"biol399-01-f14",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"biol399-02-f14",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"biol400-00-f14",34,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"cams110-00-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"cams111-01-f14",34,3,0,0,0,0,1,2,0,21,0,0,0,1,0,0,0,0
"cams111-02-f14",34,1,0,0,0,1,0,2,0,3,0,0,0,3,0,0,0,0
"cams214-00-f14",34,1,0,0,0,0,1,1,0,20,0,0,0,0,0,0,0,0
"cams271-00-f14",34,1,0,0,0,1,5,11,0,1,0,0,0,0,0,0,0,0
"cams278-00-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"cams291-11-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"cams291-12-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"cams291-13-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"cams295-00-f14",34,7,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,0
"cams295f-00-f14",34,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"cams330-00-f14",34,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"cams400-01-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"cams400-02-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"cams400-03-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"cams400-05-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Carleton Choir -f14",34,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0
"ccst100-00-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"ccst208-00-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"cgsc232-00-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"cgsc233-01-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"cgsc233-02-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"cgsc394-00-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"cgsc396-00-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"chem113-00-f14",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"chem113l-52-f14",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"chem122-00-f14",34,42,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0
"chem123-00-f14",34,4,0,0,0,2,1,1,0,4,0,0,0,0,0,0,0,0
"chem123l-52-f14",34,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"chem123l-57-f14",34,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"chem128-00-f14",34,2,0,0,0,3,3,1,0,2,0,0,0,0,0,0,0,0
"chem128l-54-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"chem128l-59-f14",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"chem230-00-f14",34,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"chem230l-54-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"chem230l-59-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"chem233-01-f14",34,33,0,0,0,0,0,1,0,9,0,0,0,6,0,0,0,0
"chem233-02-f14",34,39,0,0,0,0,7,1,0,68,0,0,0,4,0,0,0,0
"chem233l-52-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"chem233l-54-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"chem233l-57-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"chem233l-59-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"chem301-00-f14",34,23,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0
"chem301-01-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"chem301-02-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"chem301-03-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"chem301-04-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"chem343-00-f14",34,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"chem345-00-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"chem394-00-f14",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"chem394-11-f14",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"chem394-12-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"chem394-13-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"chem394-14-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"chem394-15-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"chem394-16-f14",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"chem394-18-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"chem394-19-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"chem394-20-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"chem394-21-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"chem394-22-f14",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"chem394-23-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"chem400-01-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"chem400-05-f14",34,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
"chin101-01-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"chin101-02-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"chin101-f14",34,0,0,0,0,0,0,2,0,0,23,0,0,0,0,0,0,0
"chin204-00-f14",34,0,0,0,0,0,0,1,0,0,16,0,0,0,0,0,0,0
"chin204-02-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"chin207-07-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"chin212-07-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"chin280-00-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"chin282-07-f14",34,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"chin307-07-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"chin310-00-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"clas100-00-f14",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"clas100-01-f14",34,5,0,1,0,2,0,4,0,4,0,0,0,0,0,0,0,0
"clas100-02-f14",34,8,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"clas394-00-f14",34,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"cogsc400-00-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"cs100-00-f14",34,34,0,0,0,0,0,2,0,31,0,0,0,0,0,0,0,0
"cs111-01-f14",34,0,0,0,0,0,0,27,0,28,0,0,0,0,0,0,0,0
"cs111-02-f14",34,0,0,0,0,0,0,18,0,23,0,0,0,0,0,0,0,0
"cs111-f14",34,0,0,0,0,0,0,24,0,7,0,0,0,0,0,0,0,0
"cs201-00-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"cs201-01-f14",34,15,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
"cs201-02-f14",34,12,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0
"cs202-00-f14",34,22,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"cs231-00-f14",34,7,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
"cs251-00-f14",34,26,0,1,0,0,0,14,0,6,0,0,1,0,0,0,0,0
"cs252-00-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"cs257-00-f14",34,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"cs291-11-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"cs334-00-f14",34,22,0,0,0,0,0,22,0,4,0,0,1,0,0,0,0,0
"cs399-01-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"cs399-02-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"cs399-03-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"cs399-04-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"cs399-05-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"cs399-06-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"cs399-07-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"cs399-08-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"cs399-09-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"cs399-10-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"danc100-00-f14",34,39,0,0,0,0,1,3,1,18,0,0,0,0,0,0,0,0
"danc107-00-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"danc148-00-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"danc150-00-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"danc200-00-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"danc208-00-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"danc300-00-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"danc301-00-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"danc350-00-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"econ110-01-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"econ110-02-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"econ110-03-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"econ111-01-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"econ111-02-f14",34,32,0,0,0,0,0,4,0,89,0,0,0,2,0,0,0,0
"econ111-03-f14",34,7,0,0,0,0,0,7,0,26,0,0,0,2,0,0,0,0
"econ233-00-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"econ240-00-f14",34,13,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"econ270-00-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"econ276-00-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"econ278-00-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"econ280-00-f14",34,0,0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0
"econ291-11-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"econ329-00-f14",34,10,0,0,0,0,2,2,0,25,0,0,0,0,0,0,0,0
"econ330-00-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"econ395-01-f14",34,2,0,0,0,0,0,1,0,14,0,0,0,0,0,0,0,0
"econ395-02-f14",34,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0
"econ395-03-f14",34,12,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0
"econ400-00-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"educ100-00-f14",34,6,0,1,0,0,0,1,0,75,0,0,0,0,0,0,0,0
"educ110-00-f14",34,6,0,0,0,0,1,3,0,42,0,0,0,0,0,0,0,0
"educ234-00-f14",34,6,0,0,0,0,1,1,0,88,0,0,0,0,0,0,0,0
"educ291-11-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"educ291-12-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"educ291-13-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"educ355-00-f14",34,16,0,0,0,0,2,1,0,2,0,0,0,0,0,0,0,0
"educ356-00-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"educ375-00-f14",34,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
"engl100-00-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"engl100-01-f14",34,0,0,0,0,0,0,1,0,16,0,0,0,0,0,0,0,0
"engl100-02-f14",34,4,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
"engl100-03-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"engl100-04-f14",34,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0
"engl100-05-f14",34,12,0,0,0,0,0,1,0,38,0,0,0,0,0,0,0,0
"engl100-06-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"engl100-08-f14",34,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0
"engl129-00-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"engl136-00-f14",34,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0
"engl160-01-f14",34,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"engl160-02-f14",34,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0
"engl194-00-f14",34,3,0,0,0,0,0,15,0,18,0,0,0,0,0,0,0,0
"engl210-00-f14",34,0,0,2,0,0,0,15,0,0,0,0,0,0,0,0,1,0
"engl216-00-f14",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"engl217-00-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"engl223-00-f14",34,0,0,0,0,0,0,1,0,20,0,0,0,0,0,0,0,0
"engl226-00-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"engl228-00-f14",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"engl270-00-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"engl275-00-f14",34,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,0
"engl276-00-f14",34,1,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0
"engl295-00-f14",34,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
"engl334-00-f14",34,0,0,0,0,0,0,2,0,21,0,0,0,0,0,0,0,0
"engl395-00-f14",34,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0
"ents120-00-f14",34,6,0,0,0,0,0,1,0,76,0,0,0,0,0,0,0,0
"ents120l-52-f14",34,9,0,0,0,0,0,3,0,17,0,0,0,0,0,0,0,0
"ents120l-53-f14",34,9,0,0,0,0,0,3,0,17,0,0,0,0,0,0,0,0
"ents215-00-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"ents244-00-f14",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ents291-11-f14",34,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"ents395-00-f14",34,6,0,0,0,0,1,2,0,2,0,0,0,0,0,0,0,0
"eust100-00-f14",34,15,0,0,0,0,0,14,0,34,0,0,0,0,0,0,0,0
"eust279-00-f14",34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"eust279-07-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"fren100-00-f14",34,0,0,0,0,0,1,3,0,2,0,0,0,0,0,0,0,0
"fren101-01-f14",34,10,0,0,0,0,14,2,0,57,0,0,0,0,0,0,0,0
"fren101-02-f14",34,9,0,0,0,0,14,2,0,56,0,0,0,0,0,0,0,0
"fren101-03-f14",34,9,0,0,0,0,14,3,0,57,0,0,0,0,0,0,0,0
"fren103-00-f14",34,6,0,0,0,0,0,2,0,54,0,0,0,14,0,0,0,0
"fren204 (Yandell) -f14",34,3,0,0,0,0,0,1,0,48,0,0,0,37,0,0,0,0
"fren204-01-f14",34,3,0,0,0,0,0,1,0,34,0,0,0,37,0,0,0,0
"fren204-02-f14",34,6,0,0,0,0,0,4,0,75,0,0,0,74,0,0,0,0
"fren204-03-f14",34,3,0,0,0,0,0,1,0,34,0,0,0,37,0,0,0,0
"fren210-00-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"fren242-00-f14",34,7,0,0,0,0,13,1,0,3,0,0,0,0,0,0,0,0
"fren359-00-f14",34,11,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0
"fren400-00-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"geol100-01-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"geol100-02-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"geol110-00-f14",34,3,0,0,0,0,23,1,0,17,0,0,0,39,0,0,0,0
"geol110l-51-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"geol110l-52-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"geol220-00-f14",34,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"geol220l-54-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"geol258-00-f14",34,2,0,0,0,0,1,11,0,0,0,0,0,0,0,0,0,0
"geol258l-53-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"geol310-00-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"geol310l-51-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"geol360-00-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"geol360l-52-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"geol400-00-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"germ101-01-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"germ101-02-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"germ204-01-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"germ204-02-f14",34,4,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0
"germ272-00-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"germ400-00-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"grk103-00-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"grk280-00-f14",34,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
