"shortname","category","assign_count","chat_count","choice_count","database_count","feedback_count","folder_count","forum_count","glossary_count","label_count","languagelesson_count","lesson_count","lti_count","quiz_count","scorm_count","survey_count","wiki_count","workshop_count"
"FREN309-00-W16",85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"FREN360-00-W16",85,7,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0
"FREN400-00-W16",85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"GEOL216-00-W16",85,2,0,0,0,2,1,2,0,12,0,0,0,0,0,0,0,0
"GEOL216L-54-W16",85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"GEOL250-00-W16",85,0,0,0,0,0,21,1,3,2,0,0,0,35,0,0,0,0
"GEOL250L-51-W16",85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"GEOL250L-52-W16",85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"GEOL285-07-W16",85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"GEOL286-07-W16",85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"GEOL287-07-W16",85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"GEOL288-07-W16",85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"GEOL289-07-W16",85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"GEOL400-00-W16",85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"GERM102-01-W16",85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"GERM102-02-W16",85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"GERM271-00-W16",85,17,0,0,0,0,1,23,0,0,0,0,0,0,0,0,0,0
"GERM400-00-W16",85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"GRK101-00-W16",85,16,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
"GRK204-00-W16",85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"GRK304-00-W16",85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"HEBR204-00-W16",85,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0
"HEBR291-11-W16",85,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
